unique ID;PaperID;RowID;MethodID;Description;NeedChecking;RawData
1148;41534;865;69;analytic hierarchy process;Y;analytic hierarchy process
1149;41534;866;69;fuzzy Delphi method (Cheng and Lin 2002);Y;fuzzy Delphi method (Cheng and Lin 2002)
1150;39646;867;79;Participatory Social Return on Investment;Y;Participatory Social Return on Investment
1151;33318;868;139;ethnobotanical surveys (linked to 112 and 37);Y;"ethnobotanical surveys (linked to 112 and 37); garden mapping (linked to 64); physical and chemical analysis of soil properties (linked to 10); 100; 75"
1152;33318;868;64;garden mapping (linked to 64);Y;"ethnobotanical surveys (linked to 112 and 37); garden mapping (linked to 64); physical and chemical analysis of soil properties (linked to 10); 100; 75"
1153;33318;868;10;physical and chemical analysis of soil properties (linked to 10);Y;"ethnobotanical surveys (linked to 112 and 37); garden mapping (linked to 64); physical and chemical analysis of soil properties (linked to 10); 100; 75"
1154;33318;868;100;;N;"ethnobotanical surveys (linked to 112 and 37); garden mapping (linked to 64); physical and chemical analysis of soil properties (linked to 10); 100; 75"
1155;33318;868;75;;N;"ethnobotanical surveys (linked to 112 and 37); garden mapping (linked to 64); physical and chemical analysis of soil properties (linked to 10); 100; 75"
1156;36555;869;145;Dynamic Cost Minimizing Model (Gren et al. 2015, linked to 25);Y;Dynamic Cost Minimizing Model (Gren et al. 2015, linked to 25)
1157;27360;870;122;Econometric modelling;Y;Econometric modelling
1158;23464;871;137;bee faunistic surveys (Munyuli 2010 and 2011a, linked to 10);Y;bee faunistic surveys (Munyuli 2010 and 2011a, linked to 10)
1159;62;872;10;;N;10
1160;5719;873;130;Live Cycle Assessment (Mann and Spath 1997 and Spath et al. 1999);Y;Live Cycle Assessment (Mann and Spath 1997 and Spath et al. 1999)
1161;2646;874;112;;N;112
1162;6684;875;14;;N;14
1163;70419;876;64;;N;64
1164;67682;877;22;;N;22
1165;36774;878;23;;N;23
1166;63251;879;94;;N;94
1167;6193;880;22;;N;22
1168;66427;881;22;Cos-benefit analysis;Y;Cos-benefit analysis
1169;21545;882;56;integrated basin analysis;Y;integrated basin analysis
1170;26337;883;112;five-point likert survey instrument;Y;five-point likert survey instrument
1171;26853;884;49;;N;49
1172;27510;885;100;informal interview;Y;"informal interview; semi-direct open interview; 75"
1173;27510;885;100;semi-direct open interview;Y;"informal interview; semi-direct open interview; 75"
1174;27510;885;75;;N;"informal interview; semi-direct open interview; 75"
1175;27510;886;100;informal interview;Y;"informal interview; semi-direct open interview; 75"
1176;27510;886;100;semi-direct open interview;Y;"informal interview; semi-direct open interview; 75"
1177;27510;886;75;;N;"informal interview; semi-direct open interview; 75"
1178;37695;887;75;;N;"75; 100; in-depth interview; informant-guided field excursions/“walks-in-the-woods” (Alexiades 1996)"
1179;37695;887;100;;N;"75; 100; in-depth interview; informant-guided field excursions/“walks-in-the-woods” (Alexiades 1996)"
1180;37695;887;100;in-depth interview;Y;"75; 100; in-depth interview; informant-guided field excursions/“walks-in-the-woods” (Alexiades 1996)"
1181;37695;887;79;informant-guided field excursions/“walks-in-the-woods” (Alexiades 1996);Y;"75; 100; in-depth interview; informant-guided field excursions/“walks-in-the-woods” (Alexiades 1996)"
1182;43528;888;56;;N;56
1183;5405;889;132;Habitat suitability assessment (linked to 10);Y;Habitat suitability assessment (linked to 10)
1184;47182;890;49;;N;"49; replacement cost method"
1185;47182;890;25;replacement cost method;Y;"49; replacement cost method"
1186;70650;891;23;;N;23
1187;25620;892;67;;N;67
1188;44431;893;94;;N;94
1189;25919;894;67;Carbon storage assessment (linked to 10);Y;Carbon storage assessment (linked to 10)
1190;63864;895;94;;N;"94; Hurdle model; 91"
1191;63864;895;122;Hurdle model;Y;"94; Hurdle model; 91"
1192;63864;895;91;;N;"94; Hurdle model; 91"
1193;38737;896;128;Agricultural Production Systems Simulator (APSIM) model;Y;Agricultural Production Systems Simulator (APSIM) model
1194;13006;897;10;;N;10
1195;13006;898;91;;N;91
1196;27184;899;23;;N;23
1197;888;900;158;Risk Index (Arellanes et al., 2013);Y;Risk Index (Arellanes et al., 2013)
1198;65427;901;"130; 49";spatial hedonic analysis (linked to 49);Y;spatial hedonic analysis (linked to 49)
1199;17701;902;82;photo elicitation (linked to 82);Y;photo elicitation (linked to 82)
1200;30039;903;14;;N;14
1201;38543;904;10;DNA analysis (linked to 10);Y;DNA analysis (linked to 10)
1202;25897;905;10;;N;10
1203;2654;906;10;;N;"10; Cluster analysis; 56"
1204;2654;906;130;Cluster analysis;Y;"10; Cluster analysis; 56"
1205;2654;906;56;;N;"10; Cluster analysis; 56"
1206;44458;907;10;;N;10
1207;7914;908;125;biophysical inventory (linked to 10);Y;"biophysical inventory (linked to 10); change monitoring (linked to 10)"
1208;7914;908;137;change monitoring (linked to 10);Y;"biophysical inventory (linked to 10); change monitoring (linked to 10)"
1209;18413;909;137;point counts;Y;"point counts; 10"
1210;18413;909;10;;N;"point counts; 10"
1211;10832;910;22;;N;22
1212;63636;911;22;;N;22
1213;45464;912;112;;N;112
1214;69890;913;91;questionnaire survey (linked to 112);Y;questionnaire survey (linked to 112)
1215;30775;914;100;;N;"100;37"
1216;30775;914;37;;N;"100;37"
1217;51524;915;100;Interviews;Y;"Interviews; 112"
1218;51524;915;112;;N;"Interviews; 112"
1219;27402;916;10;;N;10
1220;36274;917;10;;N;10
1221;39778;918;14;;N;"14; 19; 65; 25; 101"
1222;39778;918;19;;N;"14; 19; 65; 25; 101"
1223;39778;918;65;;N;"14; 19; 65; 25; 101"
1224;39778;918;25;;N;"14; 19; 65; 25; 101"
1225;39778;918;101;;N;"14; 19; 65; 25; 101"
1226;40420;919;10;Sediment rating curve (Glysson 1987);Y;Sediment rating curve (Glysson 1987)
1227;18818;920;122;Beta regression (Cribari-Neto and Zeileis, 2010);Y;"Beta regression (Cribari-Neto and Zeileis, 2010); published literature data extraction"
1228;18818;920;143;published literature data extraction;Y;"Beta regression (Cribari-Neto and Zeileis, 2010); published literature data extraction"
1229;70979;921;"112; 91";structured questionnnaires (linked to 112);Y;structured questionnnaires (linked to 112)
1230;22277;922;134;field survey (linked to 10);Y;"field survey (linked to 10); literature analysis; rarity/complementarity-based algorithm (Vane-Wright et al. 1991)"
1231;22277;922;143;literature analysis;Y;"field survey (linked to 10); literature analysis; rarity/complementarity-based algorithm (Vane-Wright et al. 1991)"
1232;22277;922;129;rarity/complementarity-based algorithm (Vane-Wright et al. 1991);Y;"field survey (linked to 10); literature analysis; rarity/complementarity-based algorithm (Vane-Wright et al. 1991)"
1233;6493;923;21;factor-cause-effect nexus framework;Y;factor-cause-effect nexus framework
1234;15150;924;67;roadmap for valuing soil ecosystem services;Y;roadmap for valuing soil ecosystem services
1235;15150;925;128;AgriPoliS model of agricultural structures;Y;AgriPoliS model of agricultural structures
1236;15150;926;86;nonmarket valuation techniques;Y;nonmarket valuation techniques
1237;76612;927;14;;N;14
1238;4200;928;10;;N;10
1239;66672;929;49;hedonic property value (linked to 49) (Lancaster, 1966);Y;hedonic property value (linked to 49) (Lancaster, 1966)
1240;11275;930;10;;N;10
1241;16747;931;10;;N;10
1242;16835;932;10;;N;10
1243;74503;933;19;;N;19
1244;71925;934;14;;N;14
1245;735;935;65;market value method(linked to 65);Y;market value method(linked to 65)
1246;26232;936;119;nonmetric multidimensional scaling (NMDS McCune and Grace 2002);Y;"nonmetric multidimensional scaling (NMDS McCune and Grace 2002); 10"
1247;26232;936;10;;N;"nonmetric multidimensional scaling (NMDS McCune and Grace 2002); 10"
1248;31412;937;10;;N;10
1249;30954;938;134;biophysical sampling (linked to 10);Y;biophysical sampling (linked to 10)
1250;70051;939;100;Interviews (linked to 91);Y;"Interviews (linked to 91); 112"
1251;70051;939;112;;N;"Interviews (linked to 91); 112"
1252;783;940;112;;N;112
1253;68671;941;91;;N;91
1254;46143;942;19;;N;19
1255;66102;943;91;;N;"91;100"
1256;66102;943;100;;N;"91;100"
1257;3198;944;69;;N;69
1258;68829;945;22;;N;22
1259;37609;946;137;insect survey (linked to 10);Y;insect survey (linked to 10)
1260;38985;947;134;species sampling (linked to 10);Y;species sampling (linked to 10)
1261;63483;948;19;;N;19
1262;11891;949;69;;N;69
1263;14178;950;22;;N;22
1264;20723;951;147;Collection and basic analysis of locos $don't know what to call it$;Y;Collection and basic analysis of locos $don't know what to call it$
1265;65957;952;100;;N;"100; 43"
1266;65957;952;43;;N;"100; 43"
1267;20723;953;64;;N;64
1268;18495;954;10;;N;"10; 43: Focus Group"
1269;18495;954;43; Focus Group;N;"10; 43: Focus Group"
1270;20723;955;64;;N;64
1271;6248;956;21;non-parametric opportunity cost approach;Y;non-parametric opportunity cost approach
1272;22098;957;10;;N;10
1273;22712;958;10;;N;10
1274;37699;959;10;;N;10
1275;41830;960;148;Connectivity Modeling System (Paris et al. 2013);Y;Connectivity Modeling System (Paris et al. 2013)
1276;29168;961;10;;N;10
1277;19330;962;148;coupling degree model (CDM);Y;coupling degree model (CDM)
1278;68357;963;28;;N;28
1279;41891;964;10;;N;10
1280;46539;965;69;;N;69
1281;14888;966;22;;N;22
1282;47123;967;129;species distribution modelling (linked to 10);Y;species distribution modelling (linked to 10)
1283;40204;968;79;;N;79
1284;42291;969;10;;N;10
1285;42291;970;10;;N;10
1286;5667;971;112;;N;112
1287;64175;972;10;;N;10
1288;3712;973;22;;N;22
1289;64480;974;10;;N;10
1290;30705;975;69;fuzzy AHP (linked to 69);Y;"fuzzy AHP (linked to 69); VIKOR (linked to 69)"
1291;30705;975;69;VIKOR (linked to 69);Y;"fuzzy AHP (linked to 69); VIKOR (linked to 69)"
1292;16434;976;77;;N;77
1293;47755;977;137;Camera trap survey (linked to 10);Y;Camera trap survey (linked to 10)
1294;48253;978;134;biophysical sampling (linked to 10);Y;biophysical sampling (linked to 10)
1295;68959;979;137;ecological fiel survey (linked to 10);Y;ecological fiel survey (linked to 10)
1296;66677;980;"69; 130";GIS-based multiple criteria decision analysis (Greene et al 2010, linked to 77);Y;GIS-based multiple criteria decision analysis (Greene et al 2010, linked to 77)
1297;2141;981;22;Impact Pathway Approach (linked to 52?);Y;Impact Pathway Approach (linked to 52?)
1298;19571;982;22;;N;22
1299;23147;983;147;Scenario analysis - Heureka forest decision support system;Y;"Scenario analysis - Heureka forest decision support system; SMART method (linked to 69)"
1300;23147;983;69;SMART method (linked to 69);Y;"Scenario analysis - Heureka forest decision support system; SMART method (linked to 69)"
1301;28256;984;"69; 130";GIS-based multicriteria analysis (linked to 69);Y;GIS-based multicriteria analysis (linked to 69)
1302;68086;985;69;Analytic Hierarchy Process (linked to 69);Y;Analytic Hierarchy Process (linked to 69)
1303;71858;986;10;controlled experiment (linked to 10);Y;controlled experiment (linked to 10)
1304;29;987;"67;128";Model for West-Africa Agro-Ecosystem Integrated Assessment - MOWASIA (Belem and Saquali 2017, linked to 56);Y;Model for West-Africa Agro-Ecosystem Integrated Assessment - MOWASIA (Belem and Saquali 2017, linked to 56)
1305;30035;988;22;;N;22
1306;48259;989;22;;N;22
1307;8888;990;22;;N;22
1308;20775;991;69;;N;"69; Life cycle assessment"
1309;20775;991;142;Life cycle assessment;Y;"69; Life cycle assessment"
1310;41932;992;64;;N;64
1311;62959;993;69;;N;69
1312;39074;994;22;;N;22
1313;1585;995;69;;N;69
1314;71686;996;130;spatial modelling;Y;spatial modelling
1315;47409;997;22;;N;22
1316;11322;998;22;probabilistic stream connectivity model (linked to 67);Y;probabilistic stream connectivity model (linked to 67)
1317;66493;999;69;integrated scenario-based multi-criteria decision support system (linked to 69 and 99);Y;integrated scenario-based multi-criteria decision support system (linked to 69 and 99)
1318;76826;1000;79;;N;79
1319;25781;1001;122;Generalize Additive Model (GAM);Y;Generalize Additive Model (GAM)
1320;6031;1002;23;;N;23
1321;16500;1003;57;InVEST models (linked to 57);Y;InVEST models (linked to 57)
1322;41202;1004;69;;N;69
1323;42067;1005;22;;N;22
1324;31141;1006;69;RHD-DSS (Xia et al. 2014, linked to 56);Y;RHD-DSS (Xia et al. 2014, linked to 56)
1325;38378;1007;22;;N;22
1326;17214;1008;64;;N;"64; 7"
1327;17214;1008;7;;N;"64; 7"
1328;38972;1009;56;model of site index curves using GADA (Cieszewski & Bailey 2000, linked to 56?);Y;"model of site index curves using GADA (Cieszewski & Bailey 2000, linked to 56?); 10"
1329;38972;1009;10;;N;"model of site index curves using GADA (Cieszewski & Bailey 2000, linked to 56?); 10"
1330;44749;1010;130;spatial regression models (Gerkman 2012);Y;spatial regression models (Gerkman 2012)
1331;63416;1011;23;;N;23
1332;45667;1012;23;;N;23
1333;63683;1013;"91;112";Semi-closed questionnaire surveys (linked to 112);Y;"Semi-closed questionnaire surveys (linked to 112); field observation (linked to 75)"
1334;63683;1013;75;field observation (linked to 75);Y;"Semi-closed questionnaire surveys (linked to 112); field observation (linked to 75)"
1335;18707;1014;122;general method of moments (GMM);Y;general method of moments (GMM)
1336;40642;1015;25;replacement costs (linked to 21);Y;replacement costs (linked to 21)
1337;40642;1016;65;;N;65
1338;47035;1017;6;Basic Value Transfer;Y;"Basic Value Transfer; 19; 25; 65"
1339;47035;1017;19;;N;"Basic Value Transfer; 19; 25; 65"
1340;47035;1017;25;;N;"Basic Value Transfer; 19; 25; 65"
1341;47035;1017;65;;N;"Basic Value Transfer; 19; 25; 65"
1342;40642;1018;6;;N;6
1343;40642;1019;19;;N;19
1344;64638;1020;"112; 91";structured questionnaires (linked to 112);Y;structured questionnaires (linked to 112)
1345;47035;1021;"6; 54; 21";Government indigenous welfare expenditure (linked to 6);Y;Government indigenous welfare expenditure (linked to 6)
1346;70486;1022;19;Contigent valuation method with percent slip (linked to 19);Y;Contigent valuation method with percent slip (linked to 19)
1347;48940;1023;57;;N;57
1348;67176;1024;100;;N;"100; 75; analysis of records"
1349;67176;1024;75;;N;"100; 75; analysis of records"
1350;67176;1024;131;analysis of records;Y;"100; 75; analysis of records"
1351;25094;1025;56; IAMO-LUC (Sun and Müller 2012, linked to 56);Y;Integrated Agent-based MOdel of Land-Use Change: IAMO-LUC (Sun and Müller 2012, linked to 56)
1352;13644;1026;69;Analytic Hierarchy Process (linked to 69);Y;"Analytic Hierarchy Process (linked to 69); 14"
1353;13644;1026;14;;N;"Analytic Hierarchy Process (linked to 69); 14"
1354;6674;1027;124;Vulnerability and adaptation assessments (Kelly and Adger 2000 and McCarthy et al. 2001 and Yohe and Tol 2002 and Lim et al. 2005 and Schröter et al. 2005 and Ebi et al. 2006 and Füssel and Klein 2006 and Eriksen and Kelly 2007 and Eakin and Bojórquez-Tapia 2008 and de Bruin et al. 2009 and Debels et al. 2009 and Champalle et al. 2015 and Juhola and Kruse 2015 and Roy and Blaschke 2015 and Tzilivakis et al. 2015 and AhumadaCervantes et al. 2017);Y;Vulnerability and adaptation assessments (Kelly and Adger 2000 and McCarthy et al. 2001 and Yohe and Tol 2002 and Lim et al. 2005 and Schröter et al. 2005 and Ebi et al. 2006 and Füssel and Klein 2006 and Eriksen and Kelly 2007 and Eakin and Bojórquez-Tapia 2008 and de Bruin et al. 2009 and Debels et al. 2009 and Champalle et al. 2015 and Juhola and Kruse 2015 and Roy and Blaschke 2015 and Tzilivakis et al. 2015 and AhumadaCervantes et al. 2017)
1355;7365;1028;79;participatory conceptual framework (Lopes and Videira 2013, linked to 27);Y;participatory conceptual framework (Lopes and Videira 2013, linked to 27)
1356;21230;1029;69;Mauri Model Decision Making Framework;Y;Mauri Model Decision Making Framework
1357;67461;1030;43;;N;"43; 100; 22"
1358;67461;1030;100;;N;"43; 100; 22"
1359;67461;1030;22;;N;"43; 100; 22"
1360;21230;1031;22;Cost-benefit analysis;Y;Cost-benefit analysis
1361;42844;1032;22;;N;22
1362;46271;1033;"130; 129";species-specific $ spatially explicit modelling framework (linked to 56);Y;species-specific $ spatially explicit modelling framework (linked to 56)
1363;66422;1034;10;biophysical experiments (linked to 10);Y;biophysical experiments (linked to 10)
1364;44343;1035;10;;N;10
1365;20245;1036;56;Integrated economic-hydrologic approach (Grossmann & Dietrich 2012, linked to 56);Y;"Integrated economic-hydrologic approach (Grossmann & Dietrich 2012, linked to 56); 22; 67"
1366;20245;1036;22;;N;"Integrated economic-hydrologic approach (Grossmann & Dietrich 2012, linked to 56); 22; 67"
1367;20245;1036;67;;N;"Integrated economic-hydrologic approach (Grossmann & Dietrich 2012, linked to 56); 22; 67"
1368;46689;1037;10;;N;10
1369;48561;1038;10;;N;10
1370;19975;1039;"69; 130";spatial decision support system (linked to 64 and 69);Y;spatial decision support system (linked to 64 and 69)
1371;43876;1040;19;;N;"19; matrix of analytical dimensions (Ángel et al. 2007); workshops; site visits"
1372;43876;1040;107;matrix of analytical dimensions (Ángel et al. 2007);Y;"19; matrix of analytical dimensions (Ángel et al. 2007); workshops; site visits"
1373;43876;1040;43;workshops;Y;"19; matrix of analytical dimensions (Ángel et al. 2007); workshops; site visits"
1374;43876;1040;75;site visits;Y;"19; matrix of analytical dimensions (Ángel et al. 2007); workshops; site visits"
1375;4247;1041;91;;N;91
1376;39424;1042;56;;N;56
1377;43876;1043;75;site visits (linked to 39);Y;"site visits (linked to 39); species observation (linked to 39); 14; workshops (linked to 39); 43"
1378;43876;1043;"145; 137";species observation (linked to 39);Y;"site visits (linked to 39); species observation (linked to 39); 14; workshops (linked to 39); 43"
1379;43876;1043;14;;N;"site visits (linked to 39); species observation (linked to 39); 14; workshops (linked to 39); 43"
1380;43876;1043;43;workshops (linked to 39);Y;"site visits (linked to 39); species observation (linked to 39); 14; workshops (linked to 39); 43"
1381;43876;1043;43;;N;"site visits (linked to 39); species observation (linked to 39); 14; workshops (linked to 39); 43"
1382;43876;1044;19;;N;"19; matrix of analytical dimensions; social mapping; semi-structured interviews, photolanguage; aerial photos"
1383;43876;1044;107;matrix of analytical dimensions;Y;"19; matrix of analytical dimensions; social mapping; semi-structured interviews, photolanguage; aerial photos"
1384;43876;1044;64;social mapping;Y;"19; matrix of analytical dimensions; social mapping; semi-structured interviews, photolanguage; aerial photos"
1385;43876;1044;100;semi-structured interviews, photolanguage;Y;"19; matrix of analytical dimensions; social mapping; semi-structured interviews, photolanguage; aerial photos"
1386;43876;1044;83;aerial photos;Y;"19; matrix of analytical dimensions; social mapping; semi-structured interviews, photolanguage; aerial photos"
1387;1545;1045;90;;N;"90; 100"
1388;1545;1045;100;;N;"90; 100"
1389;33007;1046;22;;N;22
1390;16792;1047;112;;N;112
1391;44931;1048;57;;N;57
1392;46090;1049;22;;N;22
1393;33883;1050;67;MIMES (linked to 67);Y;MIMES (linked to 67)
1394;33883;1051;67;MIMES (linked to 67);Y;MIMES (linked to 67)
1395;33883;1052;67;MIMES (linked to 67);Y;MIMES (linked to 67)
1396;48522;1053;56;;N;56
1397;35200;1054;14;discrete choice survey (linked to 14);Y;"discrete choice survey (linked to 14); cluster analysis"
1398;35200;1054;130;cluster analysis;Y;"discrete choice survey (linked to 14); cluster analysis"
1399;27798;1055;69;Project Prioritisation Protocol - PPP;Y;"Project Prioritisation Protocol - PPP; Investment Framework for Environmental Resources - INFFER"
1400;27798;1055;150;Investment Framework for Environmental Resources - INFFER;Y;"Project Prioritisation Protocol - PPP; Investment Framework for Environmental Resources - INFFER"
1401;3013;1056;57;;N;57
1402;40419;1057;69;;N;69
1403;33733;1058;69;SWOT-AHP (Shrestha et al. 2004);Y;SWOT-AHP (Shrestha et al. 2004)
1404;32583;1059;128;Agricultural Land Information System (Kerselaers et al. 2015, linked to 69);Y;Agricultural Land Information System (Kerselaers et al. 2015, linked to 69)
1405;64502;1060;69;;N;69
1406;808;1061;100;Unstructured interviews (linked to 100);Y;"Unstructured interviews (linked to 100);
 Expert workshops (linked to 1)"
1407;808;1061;43;Expert workshops (linked to 1);Y;"Unstructured interviews (linked to 100);
 Expert workshops (linked to 1)"
1408;8351;1062;69;;N;69
1409;5665;1063;57;InVEST Recreation Model (Sharp et al. 2016, linked to 57);Y;InVEST Recreation Model (Sharp et al. 2016, linked to 57)
1410;9197;1064;64;Mappimg (linked to 64);Y;"Mappimg (linked to 64); Field experiment"
1411;9197;1064;10;Field experiment;Y;"Mappimg (linked to 64); Field experiment"
1412;11845;1065;134;Van Dorn Sampler;Y;"Van Dorn Sampler; YSI multi-parameter probe; Secchi disk"
1413;11845;1065;10;YSI multi-parameter probe;Y;"Van Dorn Sampler; YSI multi-parameter probe; Secchi disk"
1414;11845;1065;10;Secchi disk;Y;"Van Dorn Sampler; YSI multi-parameter probe; Secchi disk"
1415;20990;1066;108;continuous-time stochastic dynamic framework (linked to 22);Y;continuous-time stochastic dynamic framework (linked to 22)
1416;63883;1067;22;IMPEND model Framework (linked to 22);Y;IMPEND model Framework (linked to 22)
1417;44060;1068;22;;N;22
1418;17039;1069;69;weighted overlay method (linked to 69);Y;weighted overlay method (linked to 69)
1419;48665;1070;69;;N;69
1420;66142;1071;22;;N;22
1421;70674;1072;69;Weighted sum method (Engelbrecht 2007, linked to 69);Y;Weighted sum method (Engelbrecht 2007, linked to 69)
1422;38947;1073;69;;N;69
1423;14995;1074;56;Cascade model (De Groot et al. 2010 linked to 56);Y;Cascade model (De Groot et al. 2010 linked to 56)
1424;17042;1075;22;;N;22
1425;4497;1076;22;;N;22
1426;42550;1077;69;Analytical hierarchy process - AHP (linked to 69);Y;Analytical hierarchy process - AHP (linked to 69)
1427;42550;1078;112;;N;112
1428;38445;1079;79;system viability framework (Mistry et al. 2010, linked to 79);Y;"system viability framework (Mistry et al. 2010, linked to 79);participatory photography (Bignante 2010, linked to 79); participatory video (White 2003 $ Lunch and Lunch 2006 $ Milne et al. 2012, linked to 81), 69"
1429;38445;1079;79;participatory photography (Bignante 2010, linked to 79);Y;"system viability framework (Mistry et al. 2010, linked to 79);participatory photography (Bignante 2010, linked to 79); participatory video (White 2003 $ Lunch and Lunch 2006 $ Milne et al. 2012, linked to 81), 69"
1430;38445;1079;"81;69";participatory video (White 2003 $ Lunch and Lunch 2006 $ Milne et al. 2012, linked to 81), 69;Y;"system viability framework (Mistry et al. 2010, linked to 79);participatory photography (Bignante 2010, linked to 79); participatory video (White 2003 $ Lunch and Lunch 2006 $ Milne et al. 2012, linked to 81), 69"
1431;35202;1080;22;;N;22
1432;25867;1081;56;;N;"56; Decision Trees (Quinlan, 1986)"
1433;25867;1081;69;Decision Trees (Quinlan, 1986);Y;"56; Decision Trees (Quinlan, 1986)"
1434;66234;1082;79;participatory multicriteria approach (linked to 69 and 79);Y;participatory multicriteria approach (linked to 69 and 79)
1435;17262;1083;22;;N;22
1436;34795;1084;25;replacement chain approach (Brigham and Houston 2010, linked to 22);Y;"replacement chain approach (Brigham and Houston 2010, linked to 22); EAA approach (Brigham and Houston 2010, linked to 22)"
1437;34795;1084;21;EAA approach (Brigham and Houston 2010, linked to 22);Y;"replacement chain approach (Brigham and Houston 2010, linked to 22); EAA approach (Brigham and Houston 2010, linked to 22)"
1438;67676;1085;22;Optimum remediation funds allocation method - ORFA (Karachaliou 2010, linked to 22);Y;Optimum remediation funds allocation method - ORFA (Karachaliou 2010, linked to 22)
1439;69734;1086;79;Landscapes Toolkit (Bohnet et al 2011, linked to 79);Y;Landscapes Toolkit (Bohnet et al 2011, linked to 79)
1440;45740;1087;10;;N;10
1441;1411;1088;64;Site mapping;Y;"Site mapping; Interview; Contingent valuation"
1442;1411;1088;100;Interview;Y;"Site mapping; Interview; Contingent valuation"
1443;1411;1088;19;Contingent valuation;Y;"Site mapping; Interview; Contingent valuation"
1444;43879;1089;91;Questionnaires;Y;"Questionnaires; Interviews"
1445;43879;1089;100;Interviews;Y;"Questionnaires; Interviews"
1446;64903;1090;100;;N;"100; 80; 10"
1447;64903;1090;80;;N;"100; 80; 10"
1448;64903;1090;10;;N;"100; 80; 10"
1449;44855;1091;22;;N;"22; comparative-static agri-environmental economic model based (Daigneault et al. 2016, linked to 67)"
1450;44855;1091;128;comparative-static agri-environmental economic model based (Daigneault et al. 2016, linked to 67);Y;"22; comparative-static agri-environmental economic model based (Daigneault et al. 2016, linked to 67)"
1451;41736;1092;43;;N;"43;91"
1452;41736;1092;91;;N;"43;91"
1453;64683;1093;10;;N;"10; 23; 56; 64; 83"
1454;64683;1093;23;;N;"10; 23; 56; 64; 83"
1455;64683;1093;56;;N;"10; 23; 56; 64; 83"
1456;64683;1093;64;;N;"10; 23; 56; 64; 83"
1457;64683;1093;83;;N;"10; 23; 56; 64; 83"
1458;43461;1094;69;multicriteria analysis framework (linked to 56 and 64);Y;multicriteria analysis framework (linked to 56 and 64)
1459;44554;1095;105;;N;"105; 77; 3; hotsports/coldspots analysis (linked to 64)"
1460;44554;1095;77;;N;"105; 77; 3; hotsports/coldspots analysis (linked to 64)"
1461;44554;1095;3;;N;"105; 77; 3; hotsports/coldspots analysis (linked to 64)"
1462;44554;1095;"64;137";hotsports/coldspots analysis (linked to 64);Y;"105; 77; 3; hotsports/coldspots analysis (linked to 64)"
1463;2811;1096;157;Social-Ecological data (linked to 104);Y;Social-Ecological data (linked to 104)
1464;8008;1097;57;Integrated Valuation of Ecosystem Services and Tradeoffs (InVEST);Y;Integrated Valuation of Ecosystem Services and Tradeoffs (InVEST)
1465;18974;1098;64;Map;Y;Map
1466;8606;1099;57;;N;57
1467;28832;1100;22;;N;22
1468;27557;1101;22;Cost-benefit analysis (raster based);Y;"Cost-benefit analysis (raster based); Habitat modelling technique"
1469;27557;1101;132;Habitat modelling technique;Y;"Cost-benefit analysis (raster based); Habitat modelling technique"
1470;33632;1102;64;Map;Y;Map
1471;19333;1103;56;"MULti-sectoral INtegrated and Operational decision support system 
 (Giupponi 2007, linked to 69)";Y;"MULti-sectoral INtegrated and Operational decision support system 
 (Giupponi 2007, linked to 69); Vulnerability and resilience assessment (linked to 52)"
1472;19333;1103;124;Vulnerability and resilience assessment (linked to 52);Y;"MULti-sectoral INtegrated and Operational decision support system 
 (Giupponi 2007, linked to 69); Vulnerability and resilience assessment (linked to 52)"
1473;20317;1104;36;;N;36
1474;46138;1105;3;ARIES - ARtificial Intelligence for Ecosystem Services;Y;"ARIES - ARtificial Intelligence for Ecosystem Services; InVEST models; LUCI - Land Utilisation and Capability Indicator"
1475;46138;1105;57;InVEST models;Y;"ARIES - ARtificial Intelligence for Ecosystem Services; InVEST models; LUCI - Land Utilisation and Capability Indicator"
1476;46138;1105;147;LUCI - Land Utilisation and Capability Indicator;Y;"ARIES - ARtificial Intelligence for Ecosystem Services; InVEST models; LUCI - Land Utilisation and Capability Indicator"
1477;66137;1106;22;;N;22
1478;6713;1107;64;;N;64
1479;16189;1108;142;definition of characterization factor for life cycle assessment (linked to 52);Y;definition of characterization factor for life cycle assessment (linked to 52)
1480;48535;1109;10;Biophysical and trophodynamic accounting model (linked to 10);Y;Biophysical and trophodynamic accounting model (linked to 10)
1481;6327;1110;112;Survey;Y;"Survey; Focus group"
1482;6327;1110;43;Focus group;Y;"Survey; Focus group"
1483;67916;1111;69;;N;69
1484;7434;1112;23;;N;23
1485;13919;1113;69;;N;69
1486;21156;1114;23;;N;23
1487;9580;1115;22;;N;22
1488;6499;1116;22;;N;22
1489;47983;1117;105;;N;105
1490;7586;1118;69;Multi criteria scoring approach - MACBETH (Bana et al 2012);Y;"Multi criteria scoring approach - MACBETH (Bana et al 2012); Multi criteria scoring approach - ES and biodiversity hotspots (Kremer et al 2016)"
1491;7586;1118;"129; 69;67";Multi criteria scoring approach - ES and biodiversity hotspots (Kremer et al 2016);Y;"Multi criteria scoring approach - MACBETH (Bana et al 2012); Multi criteria scoring approach - ES and biodiversity hotspots (Kremer et al 2016)"
1492;34199;1119;127;Computable General Equilibrium Models - CHINAGRO (Fischer et al 2007);Y;"Computable General Equilibrium Models - CHINAGRO (Fischer et al 2007); Hydrological modelling - H08 (Hanasaki N. et al. 2008)"
